date,season,month,team,opponent,home_away,runs_for,runs_against,result,win,loss,draw,run_diff,stadium,game_id,source_url
2023-10-08,2023,10,KIA,삼성,home,2,1,W,1,0,0,1,광주,20231008SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231008&gameId=20231008SSHT0
2023-10-08,2023,10,삼성,KIA,away,1,2,L,0,1,0,-1,광주,20231008SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231008&gameId=20231008SSHT0
2023-10-09,2023,10,KIA,삼성,home,3,1,W,1,0,0,2,광주,20231009SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231009&gameId=20231009SSHT0
2023-10-09,2023,10,삼성,KIA,away,1,3,L,0,1,0,-2,광주,20231009SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231009&gameId=20231009SSHT0
2023-10-10,2023,10,KIA,SSG,home,5,6,L,0,1,0,-1,광주,20231010SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231010&gameId=20231010SKHT0
2023-10-10,2023,10,삼성,키움,away,3,5,L,0,1,0,-2,고척,20231010SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231010&gameId=20231010SSWO0
2023-10-11,2023,10,KIA,키움,home,11,0,W,1,0,0,11,광주,20231011WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231011&gameId=20231011WOHT0
2023-10-12,2023,10,KIA,롯데,home,6,5,W,1,0,0,1,광주,20231012LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231012&gameId=20231012LTHT0
2023-10-13,2023,10,KIA,두산,away,1,3,L,0,1,0,-2,잠실,20231013HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231013&gameId=20231013HTOB0
2023-10-14,2023,10,삼성,SSG,home,5,3,W,1,0,0,2,대구,20231014SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231014&gameId=20231014SKSS0
2023-10-15,2023,10,삼성,NC,away,3,5,L,0,1,0,-2,창원,20231015SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231015&gameId=20231015SSNC0
2023-10-16,2023,10,KIA,NC,home,4,2,W,1,0,0,2,광주,20231016NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231016&gameId=20231016NCHT0
2023-10-17,2023,10,KIA,NC,home,7,1,W,1,0,0,6,광주,20231017NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20231017&gameId=20231017NCHT0
2024-03-23,2024,3,삼성,KT,away,6,2,W,1,0,0,4,수원,20240323SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323SSKT0
2024-03-23,2024,3,KIA,키움,home,7,5,W,1,0,0,2,광주,20240323WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323WOHT0
2024-03-24,2024,3,삼성,KT,away,11,8,W,1,0,0,3,수원,20240324SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240324&gameId=20240324SSKT0
2024-03-26,2024,3,KIA,롯데,home,2,1,W,1,0,0,1,광주,20240326LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326LTHT0
2024-03-26,2024,3,삼성,LG,away,3,4,L,0,1,0,-1,잠실,20240326SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326SSLG0
2024-03-27,2024,3,KIA,롯데,home,8,2,W,1,0,0,6,광주,20240327LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327LTHT0
2024-03-27,2024,3,삼성,LG,away,2,2,D,0,0,1,0,잠실,20240327SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327SSLG0
2024-03-28,2024,3,삼성,LG,away,1,18,L,0,1,0,-17,잠실,20240328SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240328&gameId=20240328SSLG0
2024-03-29,2024,3,KIA,두산,away,4,2,W,1,0,0,2,잠실,20240329HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329HTOB0
2024-03-29,2024,3,삼성,SSG,home,4,6,L,0,1,0,-2,대구,20240329SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329SKSS0
2024-03-30,2024,3,KIA,두산,away,0,8,L,0,1,0,-8,잠실,20240330HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330HTOB0
2024-03-30,2024,3,삼성,SSG,home,6,9,L,0,1,0,-3,대구,20240330SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330SKSS0
2024-03-31,2024,3,KIA,두산,away,9,3,W,1,0,0,6,잠실,20240331HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331HTOB0
2024-03-31,2024,3,삼성,SSG,home,3,4,L,0,1,0,-1,대구,20240331SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331SKSS0
2024-04-02,2024,4,KIA,KT,away,6,10,L,0,1,0,-4,수원,20240402HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402HTKT0
2024-04-02,2024,4,삼성,키움,home,3,8,L,0,1,0,-5,대구,20240402WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402WOSS0
2024-04-03,2024,4,KIA,KT,away,5,1,W,1,0,0,4,수원,20240403HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240403&gameId=20240403HTKT0
2024-04-04,2024,4,KIA,KT,away,6,3,W,1,0,0,3,수원,20240404HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404HTKT0
2024-04-04,2024,4,삼성,키움,home,1,10,L,0,1,0,-9,대구,20240404WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404WOSS0
2024-04-05,2024,4,KIA,삼성,home,5,2,W,1,0,0,3,광주,20240405SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405SSHT0
2024-04-05,2024,4,삼성,KIA,away,2,5,L,0,1,0,-3,광주,20240405SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405SSHT0
2024-04-06,2024,4,KIA,삼성,home,4,7,L,0,1,0,-3,광주,20240406SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406SSHT0
2024-04-06,2024,4,삼성,KIA,away,7,4,W,1,0,0,3,광주,20240406SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406SSHT0
2024-04-07,2024,4,KIA,삼성,home,3,7,L,0,1,0,-4,광주,20240407SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407SSHT0
2024-04-07,2024,4,삼성,KIA,away,7,3,W,1,0,0,4,광주,20240407SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407SSHT0
2024-04-09,2024,4,KIA,LG,home,7,2,W,1,0,0,5,광주,20240409LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409LGHT0
2024-04-09,2024,4,삼성,롯데,away,8,1,W,1,0,0,7,사직,20240409SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409SSLT0
2024-04-10,2024,4,KIA,LG,home,5,4,W,1,0,0,1,광주,20240410LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410LGHT0
2024-04-10,2024,4,삼성,롯데,away,10,7,W,1,0,0,3,사직,20240410SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410SSLT0
2024-04-11,2024,4,KIA,LG,home,8,4,W,1,0,0,4,광주,20240411LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411LGHT0
2024-04-11,2024,4,삼성,롯데,away,4,0,W,1,0,0,4,사직,20240411SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411SSLT0
2024-04-12,2024,4,KIA,한화,away,8,4,W,1,0,0,4,한밭,20240412HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412HTHH0
2024-04-12,2024,4,삼성,NC,home,3,8,L,0,1,0,-5,대구,20240412NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412NCSS0
2024-04-13,2024,4,KIA,한화,away,11,9,W,1,0,0,2,한밭,20240413HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413HTHH0
2024-04-13,2024,4,삼성,NC,home,3,4,L,0,1,0,-1,대구,20240413NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413NCSS0
2024-04-14,2024,4,KIA,한화,away,5,2,W,1,0,0,3,한밭,20240414HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414HTHH0
