date,season,team,opponent,home_away,runs_for,runs_against,stadium,result,status,game_id,source_url
2024-06-09,2024,KIA,두산,away,8,2,잠실,W,completed,20240609HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240609&gameId=20240609HTOB0
2024-06-09,2024,삼성,키움,away,7,1,고척,W,completed,20240609SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240609&gameId=20240609SSWO0
2024-06-11,2024,KIA,SSG,away,6,7,문학,L,completed,20240611HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240611&gameId=20240611HTSK0
2024-06-11,2024,삼성,LG,home,6,4,대구,W,completed,20240611LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240611&gameId=20240611LGSS0
2024-06-12,2024,KIA,SSG,away,13,7,문학,W,completed,20240612HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240612&gameId=20240612HTSK0
2024-06-12,2024,삼성,LG,home,5,4,대구,W,completed,20240612LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240612&gameId=20240612LGSS0
2024-06-13,2024,KIA,SSG,away,1,7,문학,L,completed,20240613HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240613&gameId=20240613HTSK0
2024-06-13,2024,삼성,LG,home,6,3,대구,W,completed,20240613LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240613&gameId=20240613LGSS0
2024-06-14,2024,KIA,KT,away,11,1,수원,W,completed,20240614HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240614&gameId=20240614HTKT0
2024-06-14,2024,삼성,NC,away,7,4,창원,W,completed,20240614SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240614&gameId=20240614SSNC0
2024-06-15,2024,KIA,KT,away,2,1,수원,W,completed,20240615HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240615&gameId=20240615HTKT0
2024-06-15,2024,삼성,NC,away,4,6,창원,L,completed,20240615SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240615&gameId=20240615SSNC0
2024-06-16,2024,KIA,KT,away,3,1,수원,W,completed,20240616HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240616&gameId=20240616HTKT0
2024-06-16,2024,삼성,NC,away,4,5,창원,L,completed,20240616SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240616&gameId=20240616SSNC0
2024-06-18,2024,KIA,LG,home,11,4,광주,W,completed,20240618LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240618&gameId=20240618LGHT0
2024-06-18,2024,삼성,SSG,home,3,8,대구,L,completed,20240618SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240618&gameId=20240618SKSS0
2024-06-19,2024,KIA,LG,home,5,7,광주,L,completed,20240619LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240619&gameId=20240619LGHT0
2024-06-19,2024,삼성,SSG,home,13,2,대구,W,completed,20240619SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240619&gameId=20240619SKSS0
2024-06-20,2024,KIA,LG,home,6,5,광주,W,completed,20240620LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240620&gameId=20240620LGHT0
2024-06-20,2024,삼성,SSG,home,4,0,대구,W,completed,20240620SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240620&gameId=20240620SKSS0
2024-06-21,2024,KIA,한화,home,8,3,광주,W,completed,20240621HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240621&gameId=20240621HHHT0
2024-06-21,2024,삼성,두산,home,7,4,대구,W,completed,20240621OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240621&gameId=20240621OBSS0
2024-06-22,2024,KIA,한화,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-06-22,2024,삼성,두산,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-06-23,2024,KIA,한화,home,8,9,광주,L,completed,20240623HHHT1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623HHHT1
2024-06-23,2024,KIA,한화,home,4,1,광주,W,completed,20240623HHHT2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623HHHT2
2024-06-23,2024,삼성,두산,home,7,4,대구,W,completed,20240623OBSS1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623OBSS1
2024-06-23,2024,삼성,두산,home,10,4,대구,W,completed,20240623OBSS2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240623&gameId=20240623OBSS2
2024-06-25,2024,KIA,롯데,away,15,15,사직,D,completed,20240625HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240625&gameId=20240625HTLT0
2024-06-25,2024,삼성,LG,away,0,4,잠실,L,completed,20240625SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240625&gameId=20240625SSLG0
2024-06-26,2024,KIA,롯데,away,4,6,사직,L,completed,20240626HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240626&gameId=20240626HTLT0
2024-06-26,2024,삼성,LG,away,1,2,잠실,L,completed,20240626SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240626&gameId=20240626SSLG0
2024-06-27,2024,KIA,롯데,away,2,11,사직,L,completed,20240627HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240627&gameId=20240627HTLT0
2024-06-27,2024,삼성,LG,away,2,1,잠실,W,completed,20240627SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240627&gameId=20240627SSLG0
2024-06-28,2024,삼성,KT,away,4,5,수원,L,completed,20240628SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240628&gameId=20240628SSKT0
2024-06-28,2024,KIA,키움,home,6,17,광주,L,completed,20240628WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240628&gameId=20240628WOHT0
2024-06-29,2024,KIA,키움,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-06-29,2024,삼성,KT,away,,,수원,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-06-30,2024,KIA,키움,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-06-30,2024,삼성,KT,away,2,2,수원,D,completed,20240630SSKT1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240630&gameId=20240630SSKT1
2024-06-30,2024,삼성,KT,away,1,2,수원,L,completed,20240630SSKT2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240630&gameId=20240630SSKT2
2024-07-02,2024,KIA,삼성,away,9,5,대구,W,completed,20240702HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240702&gameId=20240702HTSS0
2024-07-02,2024,삼성,KIA,home,5,9,대구,L,completed,20240702HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240702&gameId=20240702HTSS0
2024-07-03,2024,KIA,삼성,away,6,4,대구,W,completed,20240703HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240703&gameId=20240703HTSS0
2024-07-03,2024,삼성,KIA,home,4,6,대구,L,completed,20240703HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240703&gameId=20240703HTSS0
2024-07-04,2024,KIA,삼성,away,8,3,대구,W,completed,20240704HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240704&gameId=20240704HTSS0
2024-07-04,2024,삼성,KIA,home,3,8,대구,L,completed,20240704HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240704&gameId=20240704HTSS0
2024-07-09,2024,삼성,NC,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-07-09,2024,KIA,LG,away,11,4,잠실,W,completed,20240709HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240709&gameId=20240709HTLG0
2024-07-10,2024,KIA,LG,away,5,2,잠실,W,completed,20240710HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240710&gameId=20240710HTLG0
2024-07-10,2024,삼성,NC,home,15,6,대구,W,completed,20240710NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240710&gameId=20240710NCSS0
2024-07-11,2024,KIA,LG,away,4,2,잠실,W,completed,20240711HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240711&gameId=20240711HTLG0
2024-07-11,2024,삼성,NC,home,6,4,대구,W,completed,20240711NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240711&gameId=20240711NCSS0
2024-07-12,2024,KIA,SSG,home,6,14,광주,L,completed,20240712SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240712&gameId=20240712SKHT0
2024-07-12,2024,삼성,두산,away,9,5,잠실,W,completed,20240712SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240712&gameId=20240712SSOB0
2024-07-13,2024,KIA,SSG,home,9,15,광주,L,completed,20240713SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240713&gameId=20240713SKHT0
2024-07-13,2024,삼성,두산,away,4,8,잠실,L,completed,20240713SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240713&gameId=20240713SSOB0
2024-07-14,2024,KIA,SSG,home,13,4,광주,W,completed,20240714SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240714&gameId=20240714SKHT0
2024-07-14,2024,삼성,두산,away,6,2,잠실,W,completed,20240714SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240714&gameId=20240714SSOB0
2024-07-16,2024,KIA,삼성,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-07-16,2024,삼성,KIA,away,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-07-17,2024,KIA,삼성,home,10,5,광주,W,completed,20240717SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240717&gameId=20240717SSHT0
2024-07-17,2024,삼성,KIA,away,5,10,광주,L,completed,20240717SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240717&gameId=20240717SSHT0
2024-07-18,2024,KIA,삼성,home,10,4,광주,W,completed,20240718SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240718&gameId=20240718SSHT0
2024-07-18,2024,삼성,KIA,away,4,10,광주,L,completed,20240718SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240718&gameId=20240718SSHT0
2024-07-19,2024,KIA,한화,away,7,3,한밭,W,completed,20240719HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240719&gameId=20240719HTHH0
2024-07-19,2024,삼성,롯데,home,6,10,대구,L,completed,20240719LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240719&gameId=20240719LTSS0
2024-07-20,2024,KIA,한화,away,8,4,한밭,W,completed,20240720HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240720&gameId=20240720HTHH0
2024-07-20,2024,삼성,롯데,home,21,4,대구,W,completed,20240720LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240720&gameId=20240720LTSS0
2024-07-21,2024,KIA,한화,away,8,7,한밭,W,completed,20240721HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240721&gameId=20240721HTHH0
2024-07-21,2024,삼성,롯데,home,6,5,대구,W,completed,20240721LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240721&gameId=20240721LTSS0
2024-07-23,2024,KIA,NC,home,8,1,광주,W,completed,20240723NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240723&gameId=20240723NCHT0
2024-07-23,2024,삼성,한화,away,5,6,한밭,L,completed,20240723SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240723&gameId=20240723SSHH0
2024-07-24,2024,KIA,NC,home,7,0,광주,W,completed,20240724NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240724&gameId=20240724NCHT0
2024-07-24,2024,삼성,한화,away,2,3,한밭,L,completed,20240724SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240724&gameId=20240724SSHH0
2024-07-25,2024,삼성,한화,away,,,한밭,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-07-25,2024,KIA,NC,home,4,7,광주,L,completed,20240725NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240725&gameId=20240725NCHT0
2024-07-26,2024,KIA,키움,away,4,5,고척,L,completed,20240726HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240726&gameId=20240726HTWO0
2024-07-26,2024,삼성,KT,home,1,4,대구,L,completed,20240726KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240726&gameId=20240726KTSS0
2024-07-27,2024,KIA,키움,away,5,6,고척,L,completed,20240727HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240727&gameId=20240727HTWO0
2024-07-27,2024,삼성,KT,home,3,2,대구,W,completed,20240727KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240727&gameId=20240727KTSS0
2024-07-28,2024,KIA,키움,away,4,3,고척,W,completed,20240728HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240728&gameId=20240728HTWO0
2024-07-28,2024,삼성,KT,home,3,4,대구,L,completed,20240728KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240728&gameId=20240728KTSS0
2024-07-30,2024,KIA,두산,home,7,12,광주,L,completed,20240730OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240730&gameId=20240730OBHT0
2024-07-30,2024,삼성,LG,away,7,1,잠실,W,completed,20240730SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240730&gameId=20240730SSLG0
2024-07-31,2024,KIA,두산,home,6,30,광주,L,completed,20240731OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240731&gameId=20240731OBHT0
2024-07-31,2024,삼성,LG,away,5,11,잠실,L,completed,20240731SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240731&gameId=20240731SSLG0
2024-08-01,2024,KIA,두산,home,0,1,광주,L,completed,20240801OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240801&gameId=20240801OBHT0
2024-08-01,2024,삼성,LG,away,7,0,잠실,W,completed,20240801SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240801&gameId=20240801SSLG0
2024-08-02,2024,KIA,한화,away,3,10,한밭,L,completed,20240802HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240802&gameId=20240802HTHH0
2024-08-02,2024,삼성,SSG,home,4,3,대구,W,completed,20240802SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240802&gameId=20240802SKSS0
2024-08-03,2024,KIA,한화,away,7,3,한밭,W,completed,20240803HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240803&gameId=20240803HTHH0
2024-08-03,2024,삼성,SSG,home,12,4,대구,W,completed,20240803SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240803&gameId=20240803SKSS0
2024-08-04,2024,KIA,한화,away,,,한밭,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-08-04,2024,삼성,SSG,home,8,3,대구,W,completed,20240804SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240804&gameId=20240804SKSS0
2024-08-06,2024,삼성,한화,home,5,8,대구,L,completed,20240806HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240806&gameId=20240806HHSS0
2024-08-06,2024,KIA,KT,home,2,0,광주,W,completed,20240806KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240806&gameId=20240806KTHT0
2024-08-07,2024,삼성,한화,home,10,6,대구,W,completed,20240807HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240807&gameId=20240807HHSS0
2024-08-07,2024,KIA,KT,home,2,13,광주,L,completed,20240807KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240807&gameId=20240807KTHT0
2024-08-08,2024,삼성,한화,home,4,6,대구,L,completed,20240808HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240808&gameId=20240808HHSS0
2024-08-08,2024,KIA,KT,home,0,1,광주,L,completed,20240808KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240808&gameId=20240808KTHT0
2024-08-09,2024,KIA,삼성,home,9,8,광주,W,completed,20240809SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240809&gameId=20240809SSHT0
2024-08-09,2024,삼성,KIA,away,8,9,광주,L,completed,20240809SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240809&gameId=20240809SSHT0
2024-08-10,2024,KIA,삼성,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-08-10,2024,삼성,KIA,away,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-08-11,2024,KIA,삼성,home,4,5,광주,L,completed,20240811SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240811&gameId=20240811SSHT0
2024-08-11,2024,삼성,KIA,away,5,4,광주,W,completed,20240811SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240811&gameId=20240811SSHT0
2024-08-13,2024,KIA,키움,away,2,0,고척,W,completed,20240813HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240813&gameId=20240813HTWO0
2024-08-13,2024,삼성,KT,home,7,2,대구,W,completed,20240813KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240813&gameId=20240813KTSS0
2024-08-14,2024,KIA,키움,away,1,2,고척,L,completed,20240814HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240814&gameId=20240814HTWO0
2024-08-14,2024,삼성,KT,home,3,1,대구,W,completed,20240814KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240814&gameId=20240814KTSS0
2024-08-15,2024,KIA,키움,away,12,1,고척,W,completed,20240815HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240815&gameId=20240815HTWO0
2024-08-15,2024,삼성,KT,home,3,5,대구,L,completed,20240815KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240815&gameId=20240815KTSS0
2024-08-16,2024,KIA,LG,away,3,2,잠실,W,completed,20240816HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240816&gameId=20240816HTLG0
2024-08-16,2024,삼성,NC,away,7,3,창원,W,completed,20240816SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240816&gameId=20240816SSNC0
2024-08-17,2024,KIA,LG,away,14,4,잠실,W,completed,20240817HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240817&gameId=20240817HTLG0
2024-08-17,2024,삼성,NC,away,5,4,창원,W,completed,20240817SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240817&gameId=20240817SSNC0
2024-08-18,2024,KIA,LG,away,4,0,잠실,W,completed,20240818HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240818&gameId=20240818HTLG0
2024-08-18,2024,삼성,NC,away,5,3,창원,W,completed,20240818SSNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240818&gameId=20240818SSNC0
2024-08-20,2024,KIA,롯데,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-08-20,2024,삼성,두산,home,3,0,포항,W,completed,20240820OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240820&gameId=20240820OBSS0
2024-08-21,2024,KIA,롯데,home,6,5,광주,W,completed,20240821LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240821&gameId=20240821LTHT0
2024-08-21,2024,삼성,두산,home,2,5,포항,L,completed,20240821OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240821&gameId=20240821OBSS0
2024-08-22,2024,삼성,두산,home,,,포항,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-08-22,2024,KIA,롯데,home,6,4,광주,W,completed,20240822LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240822&gameId=20240822LTHT0
2024-08-23,2024,KIA,NC,away,4,17,창원,L,completed,20240823HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240823&gameId=20240823HTNC0
2024-08-23,2024,삼성,롯데,home,5,3,대구,W,completed,20240823LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240823&gameId=20240823LTSS0
2024-08-24,2024,KIA,NC,away,2,0,창원,W,completed,20240824HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240824&gameId=20240824HTNC0
2024-08-24,2024,삼성,롯데,home,3,11,대구,L,completed,20240824LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240824&gameId=20240824LTSS0
2024-08-25,2024,KIA,NC,away,2,8,창원,L,completed,20240825HTNC0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240825&gameId=20240825HTNC0
2024-08-25,2024,삼성,롯데,home,10,5,대구,W,completed,20240825LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240825&gameId=20240825LTSS0
2024-08-27,2024,KIA,SSG,home,10,4,광주,W,completed,20240827SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240827&gameId=20240827SKHT0
2024-08-27,2024,삼성,키움,away,1,0,고척,W,completed,20240827SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240827&gameId=20240827SSWO0
2024-08-28,2024,KIA,SSG,home,7,6,광주,W,completed,20240828SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240828&gameId=20240828SKHT0
2024-08-28,2024,삼성,키움,away,9,5,고척,W,completed,20240828SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240828&gameId=20240828SSWO0
2024-08-29,2024,KIA,SSG,home,4,10,광주,L,completed,20240829SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240829&gameId=20240829SKHT0
2024-08-29,2024,삼성,키움,away,1,0,고척,W,completed,20240829SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240829&gameId=20240829SSWO0
2024-08-31,2024,KIA,삼성,away,15,13,대구,W,completed,20240831HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240831&gameId=20240831HTSS0
2024-08-31,2024,삼성,KIA,home,13,15,대구,L,completed,20240831HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240831&gameId=20240831HTSS0
2024-09-01,2024,KIA,삼성,away,6,5,대구,W,completed,20240901HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240901&gameId=20240901HTSS0
2024-09-01,2024,삼성,KIA,home,5,6,대구,L,completed,20240901HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240901&gameId=20240901HTSS0
2024-09-03,2024,KIA,LG,home,7,5,광주,W,completed,20240903LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240903&gameId=20240903LGHT0
2024-09-03,2024,삼성,롯데,home,5,1,대구,W,completed,20240903LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240903&gameId=20240903LTSS0
2024-09-04,2024,KIA,한화,home,4,5,광주,L,completed,20240904HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240904&gameId=20240904HHHT0
2024-09-04,2024,삼성,두산,home,7,3,대구,W,completed,20240904OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240904&gameId=20240904OBSS0
2024-09-05,2024,KIA,한화,home,4,3,광주,W,completed,20240905HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240905&gameId=20240905HHHT0
2024-09-06,2024,삼성,롯데,away,7,2,사직,W,completed,20240906SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240906&gameId=20240906SSLT0
2024-09-06,2024,KIA,키움,home,14,0,광주,W,completed,20240906WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240906&gameId=20240906WOHT0
2024-09-07,2024,삼성,NC,home,1,9,대구,L,completed,20240907NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240907&gameId=20240907NCSS0
2024-09-07,2024,KIA,키움,home,6,2,광주,W,completed,20240907WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240907&gameId=20240907WOHT0
2024-09-08,2024,삼성,NC,home,10,2,대구,W,completed,20240908NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240908&gameId=20240908NCSS0
2024-09-08,2024,KIA,키움,home,5,2,광주,W,completed,20240908WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240908&gameId=20240908WOHT0
2024-09-11,2024,삼성,한화,away,10,1,한밭,W,completed,20240911SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240911&gameId=20240911SSHH0
2024-09-12,2024,KIA,롯데,home,10,0,광주,W,completed,20240912LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240912&gameId=20240912LTHT0
